ticker,company_name,exchange,sector_detail,industry_group,year,quarter,absolute_quarter,current_market_cap,avg_volume_3m,current_shares_outstanding,quarter_market_cap,quarter_shares_outstanding,qmj_profitability,qmj_growth,qmj_safety,qmj_score,qmj_rank,z_value_historical,z_momentum_historical,value_raw_score,momentum_raw_score,value_recent_score,momentum_recent_score,z_value_recent,z_momentum_recent,gold_updated_at,gold_invocation_id
HAH,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,HSX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2023,4,8096,10565896496100.0,2211200.0,188340401.0,3967434725600.0000,105516881.0000,1.198,1.614,-1.062,0.873,49,-0.478,-0.132,0.6310000000000000,0.111000000000000000,0.437,-0.081000000000000000,-0.948,-0.785,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BWE,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HSX,Nước,"Điện, nước & xăng dầu khí đốt",2023,4,8096,9500917420800.0,217847.0,219928644.0,7948304000000.0000,192920000.0000,1.44,0.715,-0.447,0.855,50,-0.727,-1.132,0.5630000000000000,-0.113000000000000000,0.631,-0.047000000000000000,-0.376,-0.526,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TVD,,,,,2023,4,8096,,,,638472668800.0000,44962864.0000,1.373,0.679,-0.374,0.837,51,0.504,1.255,0.9860000000000000,0.549000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2023,4,8096,741594558100.0,89583.0,79314926.0,396834441700.0000,37087331.0000,0.942,1.491,-0.798,0.82,52,0.897,0.255,1.1870000000000000,0.191000000000000000,1.389,-0.285000000000000000,1.103,-1.507,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DDV,Công ty Cổ phần DAP - Vinachem,UPCOM,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2023,4,8096,3842690370000.0,1960955.0,146109900.0,1388044050000.0000,146109900.0000,0.216,0.38,1.033,0.802,53,0.976,-0.153,1.2280000000000000,0.103000000000000000,0.553,0.356000000000000000,-0.65,1.084,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PGD,,,,,2023,4,8096,,,,3761897818000.0000,98997311.0000,0.149,0.027,1.443,0.784,54,-1.002,1.071,0.4560000000000000,0.453000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VGC,Tổng Công ty Viglacera - Công ty Cổ phần,HSX,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2023,4,8096,19660147500000.0,1352811.0,448350000.0,24614415000000.0000,448350000.0000,1.063,1.085,-0.564,0.767,55,-1.342,1.265,0.3190000000000000,0.551000000000000000,0.42,0.118000000000000000,-0.996,0.413,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DAT,,,,,2023,4,8096,,,,583408414080.0000,62935104.0000,0.525,0.433,0.608,0.749,56,1.107,-0.867,1.3800000000000000,-0.063000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BSR,Công ty Cổ phần Lọc Hóa dầu Bình Sơn,HSX,Sản xuất và Khai thác dầu khí,Dầu khí,2023,4,8096,125182492150000.0,20093161.0,5007299686.0,57669292857600.0000,3100499616.0000,-0.416,1.385,0.52,0.732,57,0.295,0.99,0.8970000000000000,0.410000000000000000,0.483,0.736000000000000000,-0.817,1.487,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TEG,Công ty Cổ phần Trường Thành Energy Group,HSX,Bất động sản,Bất động sản,2023,4,8096,707926453320.0,15630.0,120806562.0,716416570080.0000,72806562.0000,-0.228,1.103,0.564,0.714,58,0.819,0.439,1.1520000000000000,0.233000000000000000,1.811,0.135000000000000000,1.473,0.475,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VNM,Công ty Cổ phần Sữa Việt Nam,HSX,Thực phẩm,Thực phẩm và đồ uống,2023,4,8096,128323264323000.0,6187049.0,2089955445.0,141280988082000.0000,2089955445.0000,1.306,-1.225,1.355,0.696,59,-1.539,-1.112,0.2370000000000000,-0.112000000000000000,0.238,0.076000000000000000,-1.473,0.258,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VHC,Công ty Cổ phần Vĩnh Hoàn,HSX,Nuôi trồng nông & hải sản,Thực phẩm và đồ uống,2023,4,8096,14005877121600.0,1311215.0,224453159.0,13916110428000.0000,187044495.0000,0.31,0.591,0.476,0.679,60,-0.648,-0.643,0.5780000000000000,-0.007000000000000000,0.707,0.262000000000000000,-0.149,0.847,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - Công ty Cổ phần,HSX,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2023,4,8096,17984016805450.0,9510644.0,679925021.0,13031430858000.0000,391334260.0000,0.767,-0.379,0.945,0.661,61,0.399,-1.5,0.9590000000000000,-0.242000000000000000,0.586,-0.058000000000000000,-0.554,-0.609,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2023,4,8096,794262915600.0,371520.0,68470941.0,777145180350.0000,68470941.0000,0.619,0.045,0.593,0.643,62,1.316,0.725,1.6090000000000000,0.316000000000000000,1.59,-0.055000000000000000,1.365,-0.568,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DXP,Công ty Cổ phần Cảng Đoạn Xá,HNX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2023,4,8096,856714901900.0,585172.0,59910133.0,766849702400.0000,59910133.0000,-0.349,0.538,1.062,0.626,63,0.517,0.816,0.9950000000000000,0.367000000000000000,1.084,0.385000000000000000,0.626,1.157,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FMC,Công ty Cổ phần Thực phẩm Sao Ta,HSX,Nuôi trồng nông & hải sản,Thực phẩm và đồ uống,2023,4,8096,2514202782050.0,110655.0,65388889.0,2942500005000.0000,65388889.0000,0.149,0.468,0.623,0.608,64,-0.465,1.051,0.6340000000000000,0.441000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,UPCOM,Viễn thông cố định,Viễn thông,2023,4,8096,572949000000.0,86930.0,36727500.0,293820000000.0000,36727500.0000,0.243,-0.238,1.223,0.591,65,1.198,-0.826,1.4350000000000000,-0.051000000000000000,0.849,0.051000000000000000,0.256,0.083,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BSA,Công ty Cổ phần Thủy điện Buôn Đôn,UPCOM,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",2023,4,8096,1370444987500.0,12261.0,66850975.0,1236743037500.0000,66850975.0000,0.794,0.15,0.256,0.573,66,0.02,-0.612,0.7550000000000000,0.000000000000000000,0.676,-0.028000000000000000,-0.244,-0.372,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CLX,Công ty Cổ phần Xuất nhập khẩu và Đầu tư Chợ Lớn (CHOLIMEX),UPCOM,Thực phẩm,Thực phẩm và đồ uống,2023,4,8096,1281680000000.0,77420.0,86600000.0,1212400000000.0000,86600000.0000,0.256,-0.396,1.252,0.555,67,1.041,-0.245,1.3200000000000000,0.079000000000000000,1.513,-0.113000000000000000,1.27,-0.97,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SGP,Công ty Cổ phần Cảng Sài Gòn,UPCOM,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2023,4,8096,5255967552300.0,131235.0,216294961.0,3720273329200.0000,216294961.0000,1.023,0.309,-0.242,0.538,68,-0.268,0.623,0.6740000000000000,0.294000000000000000,0.59,0.000000000000000000,-0.531,-0.237,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VNB,Công ty Cổ phần Sách Việt Nam,UPCOM,"Sách, ấn bản & sản phẩm văn hóa",Truyền thông,2023,4,8096,977687424000.0,20840.0,67894960.0,604265144000.0000,67894960.0000,-0.632,0.062,1.619,0.52,69,1.329,0.265,1.6400000000000000,0.192000000000000000,1.196,0.090000000000000000,0.9,0.341,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PLX,Tập đoàn Xăng dầu Việt Nam,HSX,Sản xuất và Khai thác dầu khí,Dầu khí,2023,4,8096,50442511729500.0,6703601.0,1270592235.0,43835432107500.0000,1270592235.0000,-0.511,0.75,0.769,0.502,70,-0.701,0.021,0.5660000000000000,0.142000000000000000,0.521,0.180000000000000000,-0.721,0.589,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BFC,Công ty Cổ phần Phân bón Bình Điền,HSX,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2023,4,8096,3550132365300.0,286428.0,57167993.0,1412049427100.0000,57167993.0000,1.184,0.45,-0.74,0.485,71,-0.203,0.888,0.6950000000000000,0.392000000000000000,0.435,0.402000000000000000,-0.96,1.188,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,HSX,Thiết bị và Dịch vụ Dầu khí,Dầu khí,2023,4,8096,17454632188400.0,7998874.0,555880006.0,15731404169800.0000,555880006.0000,-0.551,0.979,0.432,0.467,72,0.268,1.296,0.8930000000000000,0.595000000000000000,0.935,0.949000000000000000,0.388,1.57,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,HSX,Bất động sản,Bất động sản,2023,4,8096,6390243496000.0,2646798.0,629580640.0,3513063500550.0000,251832509.0000,0.915,0.203,-0.271,0.45,73,0.622,-0.112,1.0500000000000000,0.112000000000000000,1.188,-0.121000000000000000,0.865,-1.043,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TRC,Công ty Cổ phần Cao su Tây Ninh,HSX,"Nhựa, cao su & sợi",Hóa chất,2023,4,8096,2190000000000.0,71703.0,30000000.0,905787500000.0000,29125000.0000,-0.403,0.256,0.886,0.432,74,1.382,-0.439,1.7210000000000000,0.026000000000000000,0.952,0.067000000000000000,0.411,0.217,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DCL,Công ty Cổ phần Dược phẩm Cửu Long,HSX,Dược phẩm,Y tế,2023,4,8096,2724430419000.0,595369.0,73041030.0,1826025750000.0000,73041030.0000,-0.147,0.186,0.696,0.414,75,0.033,-0.806,0.7680000000000000,-0.038000000000000000,0.457,1.748000000000000000,-0.888,1.673,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VHM,Công ty Cổ phần Vinhomes,HSX,Bất động sản,Bất động sản,2023,4,8096,579966574964800.0,6512264.0,4107412004.0,188108675481600.0000,4354367488.0000,0.391,0.327,0.007,0.397,76,0.255,-1.214,0.8870000000000000,-0.138000000000000000,0.471,0.838000000000000000,-0.876,1.518,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CRC,Công ty Cổ phần Create Capital Việt Nam,HSX,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2023,4,8096,997644289400.0,2551888.0,106699924.0,163800000000.0000,30000000.0000,0.364,0.609,-0.256,0.379,77,1.617,-0.53,2.3440000000000000,0.016000000000000000,0.814,0.251000000000000000,0.161,0.775,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,Thiết bị và Dịch vụ Dầu khí,Dầu khí,2023,4,8096,19485105771900.0,9117557.0,511420099.0,18162719020000.0000,477966290.0000,-0.699,0.397,0.989,0.361,78,-0.229,1.531,0.6840000000000000,0.806000000000000000,0.783,0.561000000000000000,0.078,1.353,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FOC,Công ty Cổ phần Dịch vụ Trực tuyến FPT,UPCOM,Dịch vụ truyền thông,Truyền thông,2023,4,8096,1243342170000.0,20147.0,18419884.0,1252552112000.0000,18419884.0000,0.741,-1.702,1.545,0.344,79,-0.792,-1.653,0.5240000000000000,-0.387000000000000000,0.629,-0.056000000000000000,-0.399,-0.588,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVM,Công ty Cổ phần Máy - Thiết bị Dầu khí,UPCOM,Nhà cung cấp thiết bị,Hàng & Dịch vụ Công nghiệp,2023,4,8096,753452700000.0,13427.0,38638600.0,521621100000.0000,38638600.0000,-0.672,0.873,0.344,0.326,80,0.779,-0.173,1.1160000000000000,0.097000000000000000,0.738,0.226000000000000000,-0.03,0.713,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,Bất động sản,Bất động sản,2023,4,8096,56097000000000.0,969318.0,1035000000.0,65101500000000.0000,1035000000.0000,0.068,0.362,0.11,0.309,81,-1.526,-1.551,0.2600000000000000,-0.265000000000000000,0.398,-0.043000000000000000,-1.067,-0.495,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,HSX,Nuôi trồng nông & hải sản,Thực phẩm và đồ uống,2023,4,8096,20658608312900.0,5771750.0,1267399283.0,12241670535600.0000,927399283.0000,0.498,1.438,-1.428,0.291,82,-1.133,0.541,0.4100000000000000,0.264000000000000000,0.644,0.329000000000000000,-0.304,1.033,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DGW,Công ty Cổ phần Thế Giới Số,HSX,Phân phối hàng chuyên dụng,Bán lẻ,2023,4,8096,9842007150000.0,2967366.0,221168700.0,8737916540200.0000,167072974.0000,0.404,0.697,-0.593,0.273,83,-1.434,0.796,0.2900000000000000,0.355000000000000000,0.336,0.420000000000000000,-1.234,1.218,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BKC,,,,,2023,4,8096,,,,80990323200.0000,11737728.0000,-0.215,1.456,-0.857,0.256,84,1.591,-0.337,2.2440000000000000,0.060000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VLB,Công ty Cổ phần Xây dựng và Sản xuất Vật liệu Xây dựng Biên Hòa,UPCOM,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2023,4,8096,2172506040000.0,28033.0,46720560.0,1686612216000.0000,46720560.0000,0.471,-1.472,1.326,0.238,85,-1.277,0.898,0.3530000000000000,0.394000000000000000,0.323,0.089000000000000000,-1.246,0.331,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DPR,Công ty Cổ phần Cao su Đồng Phú,HSX,"Nhựa, cao su & sợi",Hóa chất,2023,4,8096,3566667508600.0,808040.0,86885932.0,2745595451200.0000,86885932.0000,0.081,-0.467,0.666,0.22,86,0.216,-1.694,0.8590000000000000,-0.444000000000000000,0.728,0.077000000000000000,-0.078,0.269,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PHR,Công ty Cổ phần Cao su Phước Hòa,HSX,"Nhựa, cao su & sợi",Hóa chất,2023,4,8096,8224801318600.0,538050.0,135499198.0,6734310140600.0000,135499198.0000,0.539,-1.12,0.857,0.203,87,-0.884,0.174,0.4960000000000000,0.176000000000000000,0.472,0.378000000000000000,-0.865,1.115,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PTB,Công ty Cổ phần Phú Tài,HSX,Lâm sản và Chế biến gỗ,Tài nguyên Cơ bản,2023,4,8096,4000238983200.0,172335.0,80326084.0,3949365777000.0000,66938403.0000,1.036,-0.802,0.022,0.185,88,-0.242,0.939,0.6810000000000000,0.400000000000000000,0.806,-0.023000000000000000,0.125,-0.341,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,HSX,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",2023,4,8096,7139325519200.0,1294306.0,287876029.0,7052962710500.0000,287876029.0000,0.431,-0.961,0.725,0.167,89,-0.36,-1.306,0.6630000000000000,-0.160000000000000000,0.639,0.542000000000000000,-0.34,1.342,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TCM,Công ty Cổ phần Dệt may - Đầu tư - Thương mại Thành Công,HSX,Hàng May mặc,Hàng cá nhân & Gia dụng,2023,4,8096,2571289427250.0,1396276.0,112038755.0,3773338508000.0000,92597264.0000,0.458,-1.172,0.872,0.15,90,-0.845,-1.408,0.5100000000000000,-0.182000000000000000,0.96,-0.200000000000000000,0.423,-1.332,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VC7,Công ty Cổ phần Tập đoàn BGI,HNX,Xây dựng,Xây dựng và Vật liệu,2023,4,8096,749506336800.0,156145.0,96090556.0,1441358340000.0000,96090556.0000,-0.955,1.05,0.037,0.132,91,-1.251,1.694,0.3610000000000000,1.299000000000000000,1.332,0.000000000000000000,1.055,-0.237,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
OIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,UPCOM,Sản xuất và Khai thác dầu khí,Dầu khí,2023,4,8096,15203173650000.0,7480996.0,1034229500.0,10342295000000.0000,1034229500.0000,-1.345,0.732,0.74,0.115,92,0.583,0.684,1.0210000000000000,0.308000000000000000,0.709,0.573000000000000000,-0.137,1.384,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
APF,Công ty Cổ phần Nông sản Thực phẩm Quảng Ngãi,UPCOM,Thực phẩm,Thực phẩm và đồ uống,2023,4,8096,1604619611000.0,22400.0,32747339.0,1429114814800.0000,25936748.0000,1.225,-0.731,-0.403,0.097,93,-0.399,-1.01,0.6530000000000000,-0.094000000000000000,0.738,0.083000000000000000,-0.018,0.3,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
NHH,Công ty Cổ phần Nhựa Hà Nội,HSX,"Nhựa, cao su & sợi",Hóa chất,2023,4,8096,1152232800000.0,70581.0,112964000.0,1340992000000.0000,72880000.0000,0.323,-0.149,-0.168,0.079,94,0.452,1.01,0.9660000000000000,0.437000000000000000,1.561,-0.107000000000000000,1.353,-0.919,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
AAA,Công ty Cổ phần Nhựa An Phát Xanh,HSX,"Nhựa, cao su & sợi",Hóa chất,2023,4,8096,2756199110000.0,1259316.0,393742730.0,3612493987200.0000,382274496.0000,-0.053,0.133,-0.11,0.062,95,1.29,0.735,1.5430000000000000,0.325000000000000000,1.953,0.012000000000000000,1.544,-0.186,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DTK,Tổng Công ty Điện lực TKV - Công ty Cổ phần,HNX,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",2023,4,8096,7783549215000.0,14111.0,682767475.0,7510442225000.0000,682767475.0000,-0.026,-0.537,0.491,0.044,96,0.727,0.235,1.0850000000000000,0.187000000000000000,1.115,-0.125000000000000000,0.733,-1.074,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
HHS,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy,HSX,Sản xuất ô tô,Ô tô và phụ tùng,2023,4,8096,5745413374400.0,2724010.0,431985968.0,2499557133600.0000,347160713.0000,-0.134,-0.925,0.93,0.026,97,1.356,1.408,1.6890000000000000,0.685000000000000000,1.484,0.090000000000000000,1.222,0.351,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
